endereco,preco,quartos,banheiros,area
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",320000,2.0,1.0,63.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1315000,3.0,4.0,140.0
"Cidade da Esperança, Região Oeste, Natal, Estado do Rio Grande do Norte",122000,2.0,2.0,48.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",275000,2.0,2.0,84.0
"Natal, Estado do Rio Grande do Norte",500000,3.0,2.0,156.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",325000,2.0,2.0,57.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1250000,4.0,5.0,100.0
"Natal, Estado do Rio Grande do Norte",840000,3.0,4.0,
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",450000,3.0,4.0,94.0
"Natal, Estado do Rio Grande do Norte",610000,3.0,1.0,
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",190000,2.0,2.0,85.0
"Natal, Estado do Rio Grande do Norte",199000,2.0,1.0,
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",260000,2.0,2.0,56.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",200000,2.0,2.0,95.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",195000,2.0,1.0,50.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",350000,3.0,3.0,91.0
"Neópolis, Região Sul, Natal, Estado do Rio Grande do Norte",320000,2.0,2.0,67.0
"Natal, Estado do Rio Grande do Norte",649000,3.0,4.0,
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",325197,2.0,2.0,55.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",499900,4.0,4.0,147.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",110000,2.0,1.0,50.0
"Natal, Estado do Rio Grande do Norte",170000,2.0,1.0,
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",259000,2.0,2.0,55.0
"Natal, Estado do Rio Grande do Norte",320000,3.0,3.0,
"Natal, Estado do Rio Grande do Norte",170000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",95000,2.0,1.0,
"Ribeira, Região Leste, Natal, Estado do Rio Grande do Norte",190000,2.0,2.0,54.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",275000,3.0,2.0,76.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",2300000,4.0,5.0,208.0
"Lagoa Seca, Região Leste, Natal, Estado do Rio Grande do Norte",280000,3.0,2.0,80.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",1150766,4.0,3.0,156.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",420000,3.0,2.0,79.0
"Nova Descoberta, Região Sul, Natal, Estado do Rio Grande do Norte",329900,3.0,2.0,80.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",180000,3.0,3.0,110.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",450000,2.0,1.0,54.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",849000,3.0,2.0,101.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",400000,2.0,2.0,67.0
"Natal, Estado do Rio Grande do Norte",399000,1.0,1.0,
"Neópolis, Região Sul, Natal, Estado do Rio Grande do Norte",189000,,2.0,86.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",320000,3.0,3.0,95.0
"Natal, Estado do Rio Grande do Norte",195000,1.0,1.0,
"Pajuçara, Região Norte, Natal, Estado do Rio Grande do Norte",125000,2.0,1.0,50.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",210000,2.0,2.0,57.0
"Natal, Estado do Rio Grande do Norte",990000,4.0,5.0,
"Natal, Estado do Rio Grande do Norte",980000,3.0,5.0,
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",500000,2.0,2.0,57.0
"Natal, Estado do Rio Grande do Norte",450000,3.0,2.0,
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",1200000,4.0,4.0,233.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",150000,2.0,2.0,56.0
"Natal, Estado do Rio Grande do Norte",1600000,4.0,4.0,
"Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",160000,2.0,1.0,52.0
"Natal, Estado do Rio Grande do Norte",469000,3.0,3.0,
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",259000,2.0,2.0,55.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",320000,2.0,2.0,75.0
"Natal, Estado do Rio Grande do Norte",220000,2.0,2.0,
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",899000,3.0,5.0,190.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",480000,3.0,2.0,87.0
"Natal, Estado do Rio Grande do Norte",129000,3.0,1.0,
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",530000,3.0,5.0,186.0
"Natal, Estado do Rio Grande do Norte",180000,4.0,1.0,
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",1000000,4.0,5.0,210.0
"Ribeira, Região Leste, Natal, Estado do Rio Grande do Norte",675000,3.0,4.0,120.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",300000,3.0,3.0,115.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",480000,3.0,4.0,101.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1000000,4.0,6.0,246.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",249000,3.0,3.0,76.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",105000,2.0,1.0,56.0
"Rocas, Região Leste, Natal, Estado do Rio Grande do Norte",104999,2.0,1.0,49.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",210001,2.0,1.0,68.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",129922,2.0,2.0,58.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",1390000,4.0,6.0,290.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",665000,3.0,4.0,112.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",290000,3.0,3.0,103.0
"Natal, Estado do Rio Grande do Norte",285000,2.0,2.0,
"Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",450000,3.0,2.0,70.0
"Lagoa Seca, Região Leste, Natal, Estado do Rio Grande do Norte",250000,3.0,2.0,80.0
"Natal, Estado do Rio Grande do Norte",86000,2.0,1.0,
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",520000,1.0,2.0,59.0
"Natal, Estado do Rio Grande do Norte",380000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",1200000,3.0,3.0,
"Natal, Estado do Rio Grande do Norte",750000,4.0,3.0,
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",330000,2.0,1.0,65.0
"Ribeira, Região Leste, Natal, Estado do Rio Grande do Norte",425000,4.0,3.0,268.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",105000,2.0,1.0,60.0
"Natal, Estado do Rio Grande do Norte",370000,2.0,1.0,
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",105000,2.0,1.0,50.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",105007,2.0,2.0,58.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",105000,3.0,3.0,76.0
"Neópolis, Região Sul, Natal, Estado do Rio Grande do Norte",450000,3.0,3.0,92.0
"Ribeira, Região Leste, Natal, Estado do Rio Grande do Norte",210000,2.0,1.0,65.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",250000,3.0,2.0,98.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",665000,3.0,4.0,112.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",109974,2.0,1.0,52.0
"Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",2000000,3.0,5.0,293.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1590000,4.0,1.0,194.0
"Natal, Estado do Rio Grande do Norte",250000,2.0,1.0,
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",1000000,4.0,2.0,20.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",295000,2.0,1.0,56.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",310000,3.0,3.0,107.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",210000,3.0,2.0,90.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",129001,2.0,2.0,58.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",300000,2.0,2.0,116.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",150000,1.0,1.0,40.0
"Nossa Senhora de Nazaré, Região Oeste, Natal, Estado do Rio Grande do Norte",276000,2.0,2.0,54.0
"Natal, Estado do Rio Grande do Norte",480000,3.0,2.0,
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",460000,3.0,1.0,75.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",1250000,4.0,5.0,214.0
"Natal, Estado do Rio Grande do Norte",980000,3.0,4.0,
"Natal, Estado do Rio Grande do Norte",990000,4.0,6.0,
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",320000,3.0,3.0,100.0
"Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",2500000,4.0,5.0,400.0
"Natal, Estado do Rio Grande do Norte",2800000,4.0,6.0,
"Natal, Estado do Rio Grande do Norte",390000,3.0,3.0,
"Natal, Estado do Rio Grande do Norte",1220000,3.0,2.0,
"Natal, Estado do Rio Grande do Norte",480000,3.0,3.0,
"Natal, Estado do Rio Grande do Norte",330000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",170000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",3000000,3.0,3.0,
"Natal, Estado do Rio Grande do Norte",480000,3.0,2.0,
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1150000,3.0,5.0,175.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",328000,2.0,2.0,57.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",1250000,4.0,6.0,214.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",289000,3.0,3.0,95.0
"Natal, Estado do Rio Grande do Norte",585000,3.0,4.0,
"Bom Pastor, Região Oeste, Natal, Estado do Rio Grande do Norte",108000,1.0,1.0,50.0
"Natal, Estado do Rio Grande do Norte",280000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",540000,3.0,3.0,
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",1100000,4.0,5.0,200.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",760000,3.0,1.0,220.0
"Ribeira, Região Leste, Natal, Estado do Rio Grande do Norte",1580000,5.0,7.0,250.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",139998,2.0,1.0,56.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",108000,2.0,1.0,55.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",320000,2.0,2.0,60.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1200000,3.0,5.0,140.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",459960,3.0,1.0,118.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",299900,2.0,2.0,58.0
"Natal, Estado do Rio Grande do Norte",550000,3.0,4.0,
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",1500001,5.0,5.0,369.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",735000,3.0,4.0,247.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",329000,2.0,2.0,55.0
"Natal, Estado do Rio Grande do Norte",260000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",890000,3.0,4.0,
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",1400000,4.0,4.0,290.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",320000,2.0,2.0,57.0
"Lagoa Seca, Região Leste, Natal, Estado do Rio Grande do Norte",265000,3.0,4.0,106.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",299000,2.0,2.0,58.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",344999,3.0,3.0,100.0
"Natal, Estado do Rio Grande do Norte",595000,4.0,1.0,
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",520000,3.0,1.0,176.0
"Natal, Estado do Rio Grande do Norte",199999,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",700000,4.0,4.0,
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",320000,3.0,3.0,120.0
"Natal, Estado do Rio Grande do Norte",450000,2.0,1.0,
"Natal, Estado do Rio Grande do Norte",780000,3.0,4.0,
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",250000,3.0,1.0,77.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",399000,3.0,3.0,102.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",1200000,4.0,5.0,215.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",279999,2.0,2.0,57.0
"Natal, Estado do Rio Grande do Norte",210000,3.0,1.0,
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",210000,3.0,1.0,67.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",400000,3.0,3.0,100.0
"Lagoa Seca, Região Leste, Natal, Estado do Rio Grande do Norte",250000,3.0,2.0,80.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",390000,3.0,4.0,150.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",299000,2.0,2.0,53.0
"Nossa Senhora da Apresentação, Região Norte, Natal, Estado do Rio Grande do Norte",150000,2.0,1.0,48.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",882000,4.0,3.0,120.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",280000,2.0,2.0,94.0
"Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",1800000,4.0,5.0,280.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",278900,2.0,1.0,55.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",230000,2.0,2.0,56.0
"Areia Preta, Região Leste, Natal, Estado do Rio Grande do Norte",450000,2.0,1.0,109.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",283000,2.0,2.0,60.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",595000,4.0,1.0,220.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",185000,2.0,1.0,51.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",110000,2.0,2.0,54.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",390000,3.0,1.0,110.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",420000,3.0,3.0,98.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",350000,3.0,3.0,100.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",284999,1.0,1.0,35.0
"Natal, Estado do Rio Grande do Norte",215000,3.0,3.0,
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",125000,2.0,1.0,50.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",420000,4.0,3.0,96.0
"Natal, Estado do Rio Grande do Norte",280000,2.0,2.0,
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",520000,2.0,2.0,54.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",230000,2.0,2.0,57.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",100000,2.0,1.0,50.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",230000,2.0,1.0,59.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",480000,2.0,2.0,58.0
"Natal, Estado do Rio Grande do Norte",670000,4.0,3.0,
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",480000,3.0,2.0,87.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",1575000,4.0,3.0,176.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",755000,4.0,5.0,256.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",290000,2.0,2.0,56.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",230000,2.0,2.0,57.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",1550000,4.0,1.0,233.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",276000,2.0,2.0,55.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",380000,3.0,2.0,100.0
"Natal, Estado do Rio Grande do Norte",250000,3.0,2.0,
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",500000,3.0,5.0,213.0
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",190000,2.0,2.0,56.0
"Rocas, Região Leste, Natal, Estado do Rio Grande do Norte",264990,2.0,2.0,57.0
"Neópolis, Região Sul, Natal, Estado do Rio Grande do Norte",104900,2.0,1.0,60.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",125000,2.0,1.0,55.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",264998,2.0,1.0,56.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",325000,3.0,2.0,77.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",1200000,4.0,1.0,318.0
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",139999,3.0,2.0,90.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",430000,3.0,4.0,101.0
"Natal, Estado do Rio Grande do Norte",329000,2.0,2.0,
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",350000,3.0,2.0,100.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1250000,3.0,4.0,131.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",190000,2.0,2.0,57.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",280000,2.0,2.0,57.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",450000,3.0,1.0,98.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",480000,3.0,3.0,96.0
"Planalto, Região Oeste, Natal, Estado do Rio Grande do Norte",122000,2.0,2.0,53.0
"Natal, Estado do Rio Grande do Norte",499000,1.0,2.0,
"Natal, Estado do Rio Grande do Norte",365000,2.0,2.0,
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",420000,2.0,2.0,67.0
"Natal, Estado do Rio Grande do Norte",320000,2.0,2.0,64.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",860000,3.0,3.0,102.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",180000,3.0,2.0,72.0
"Natal, Estado do Rio Grande do Norte",590000,2.0,3.0,
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",450000,4.0,3.0,98.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",1000000,4.0,5.0,245.0
"Natal, Estado do Rio Grande do Norte",580000,3.0,3.0,
"Natal, Estado do Rio Grande do Norte",590000,2.0,3.0,
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",430000,2.0,2.0,57.0
"Candelária, Região Sul, Natal, Estado do Rio Grande do Norte",270000,3.0,3.0,105.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",295000,2.0,2.0,54.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",520000,3.0,3.0,109.0
"Natal, Estado do Rio Grande do Norte",665000,3.0,4.0,
"Natal, Estado do Rio Grande do Norte",1600000,3.0,2.0,
"Pitimbu, Região Sul, Natal, Estado do Rio Grande do Norte",259000,2.0,2.0,55.0
"Natal, Estado do Rio Grande do Norte",313990,2.0,2.0,
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",190000,2.0,2.0,57.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",190000,1.0,1.0,37.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",195000,1.0,1.0,35.0
"Natal, Estado do Rio Grande do Norte",170000,3.0,2.0,
"Natal, Estado do Rio Grande do Norte",600000,4.0,4.0,
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",1590000,4.0,5.0,165.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",390000,3.0,4.0,105.0
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",295000,3.0,2.0,62.0
"Natal, Estado do Rio Grande do Norte",3150000,4.0,5.0,
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",520000,3.0,4.0,180.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",310000,3.0,2.0,68.0
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",310990,2.0,2.0,45.0
"Natal, Estado do Rio Grande do Norte",1400000,4.0,5.0,
"Igapó, Região Norte, Natal, Estado do Rio Grande do Norte",105000,2.0,1.0,50.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",1600000,4.0,5.0,346.0
"Natal, Estado do Rio Grande do Norte",110000,3.0,1.0,
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",185000,2.0,1.0,49.0
"Lagoa Nova, Região Sul, Natal, Estado do Rio Grande do Norte",390000,3.0,2.0,93.0
"Natal, Estado do Rio Grande do Norte",435000,2.0,2.0,
"Tirol, Região Leste, Natal, Estado do Rio Grande do Norte",320000,2.0,2.0,57.0
"Natal, Estado do Rio Grande do Norte",690000,4.0,4.0,
"Natal, Estado do Rio Grande do Norte",900000,4.0,6.0,
"Natal, Estado do Rio Grande do Norte",151900,2.0,1.0,
"Natal, Estado do Rio Grande do Norte",510000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",170000,2.0,1.0,
"Neópolis, Região Sul, Natal, Estado do Rio Grande do Norte",390000,3.0,2.0,77.0
"Natal, Estado do Rio Grande do Norte",155000,2.0,2.0,
"Natal, Estado do Rio Grande do Norte",650000,3.0,3.0,
"Ponta Negra, Região Sul, Natal, Estado do Rio Grande do Norte",889999,3.0,4.0,132.0
"Petrópolis, Região Leste, Natal, Estado do Rio Grande do Norte",259999,2.0,2.0,57.0
"Capim Macio, Região Sul, Natal, Estado do Rio Grande do Norte",480000,3.0,3.0,96.0
"Natal, Estado do Rio Grande do Norte",470000,3.0,1.0,
"Barro Vermelho, Região Leste, Natal, Estado do Rio Grande do Norte",380000,3.0,2.0,92.0
